SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome,NumberOfDependents
0,68,0,0.680089,0,0,3600,0
1,63,0,1935,0,0,,0
0,83,0,0.001844,0,0,26570,0
0,32,0,0.471984,0,0,4425,1
0,47,0,1688,0,0,,0
0,66,0,0.07397,0,0,2500,0
0,68,0,1262,0,0,,0
0,73,0,584,0,0,,0
0,59,0,0.560107,0,0,2245,0
1,62,1,0.524136,0,0,3500,1
0,38,0,0.048224,0,0,9600,0
0,28,0,0.002823,0,0,1416,0
1,44,3,1.288351,1,0,2600,0
0,27,0,704,0,0,,0
0,71,0,0.205065,0,0,5251,0
0,51,0,0.471411,0,0,2500,1
0,79,0,0.073966,0,0,5150,0
1,42,2,0.326702,2,2,8946,0
1,48,0,0.721652,0,0,3800,1
1,33,1,0.194369,0,2,1100,2
0,38,0,2985,0,0,,0
0,46,0,0.462461,0,0,5420,3
0,59,0,23,0,0,,0
0,78,0,0.345664,0,0,4000,0
0,46,0,0.000253,0,0,3944,0
0,55,0,0.206292,0,0,13000,2
0,53,0,1.182848,0,0,1235,2
1,27,1,0.316841,1,0,1050,0
0,56,0,0.173019,0,0,5010,0
1,59,2,0.274056,0,1,12584,0
1,37,2,0.730018,1,3,4503,1
0,43,0,0.407499,0,0,5253,3
0,59,0,0.184388,0,0,5200,1
0,38,0,0.496715,0,0,3500,1
1,52,0,0.220169,0,1,5195,0
0,73,0,0.095613,0,0,2666,1
1,51,0,0.943902,5,1,3689,1
1,54,1,0.085497,0,0,8666,0
1,28,1,0.370994,1,1,1247,2
1,57,2,0.509374,0,0,10400,0
0,43,0,0.452247,0,0,9925,3
1,30,5,0.449396,0,0,2647,0
0,71,0,0.189937,0,0,4769,0
0,89,0,0.006543,0,0,1986,0
1,44,0,0.590437,0,0,23800,2
1,56,0,0.480155,0,1,5416,2
1,62,0,0.100066,1,0,3017,1
0,67,0,0.006915,0,0,3759,0
0,35,0,0.231274,0,0,5633,2
0,51,1,0.015303,0,0,4900,3
0,60,0,3029,0,0,,2
0,44,1,0.013058,0,0,7121,3
1,56,0,298,0,0,,
0,34,2,0.730469,0,0,3583,0
0,53,0,0.064769,0,0,4600,3
0,37,0,0.001895,0,0,3166,0
1,46,2,0.277957,2,0,6500,1
0,47,0,0.075975,0,1,3000,1
0,57,0,0.307269,0,0,10000,0
1,43,0,0.213889,0,0,20000,2
0,50,0,0.44896,0,0,6200,0
0,45,0,3514,0,0,,0
0,44,0,0.480318,0,0,4902,1
0,45,0,1253,0,0,,2
0,49,0,11782,0,0,,1
1,41,2,2995,0,0,,0
0,38,1,0.036244,0,0,8083,0
0,49,0,0.009839,0,0,4166,3
0,53,0,0.445628,0,0,6666,0
0,37,0,0.169255,0,0,15000,2
0,41,0,0.174592,0,0,4100,1
0,54,0,0.070419,0,0,7000,0
0,33,0,1138,0,0,,0
0,51,3,0.253,2,0,6916,0
0,51,1,0.18356,0,0,9500,0
1,43,1,0.253807,0,1,2166,0
1,51,4,0.448132,0,1,5031,0
1,40,5,1.401561,0,0,2305,0
0,62,0,0.313864,0,0,10083,0
1,32,3,0.359687,1,2,4350,0
1,27,0,2551,0,0,,0
1,44,0,1056,0,0,,0
0,74,0,1232,0,0,,0
1,50,0,0.521073,0,0,20025,6
0,45,0,0.342195,0,0,7071,0
0,46,0,0,0,0,6283,2
0,45,0,0.347556,0,0,9350,2
0,55,0,0.249232,0,0,13994,2
1,55,0,0.276817,0,0,2600,0
0,36,0,0.097835,0,0,1154,2
0,60,0,0.438178,0,0,20000,0
0,83,1,0.262656,0,0,2409,0
1,39,1,0.338324,0,0,15895,1
1,43,1,0.763892,0,0,5200,0
1,54,0,1418,5,1,,1
0,66,0,0,0,0,2150,1
0,28,0,0.637802,0,0,1200,0
0,63,0,0.013523,0,0,4510,2
1,31,0,0,8,0,2939,0
0,31,0,835,0,0,0,3
0,56,0,0.390658,0,0,7000,2
1,52,4,0.381882,0,0,9735,0
0,61,0,0.085845,0,0,7000,0
0,61,0,0.735452,0,0,2800,0
0,51,0,0.806239,0,0,5000,3
0,58,1,0.243029,0,0,3908,0
0,72,0,0.069937,0,0,17000,0
0,32,0,0.246468,0,1,5732,2
0,78,0,315,0,0,,
1,23,0,0.016349,0,1,1100,0
0,27,0,0.131025,0,0,2800,0
0,53,0,0.373949,0,0,8083,0
0,41,0,0.415044,0,0,7550,0
1,56,0,0.790546,0,0,2453,0
0,39,0,0.638855,0,0,4158,1
0,46,1,0.103107,0,0,9300,0
0,91,0,6,0,0,,
0,67,0,0.175206,0,0,4000,0
0,64,0,0.008499,0,0,6000,1
0,93,0,14,0,0,,0
0,52,0,0.549166,0,0,8450,0
0,58,0,0.351324,0,0,8800,0
0,37,0,0.560331,0,0,4350,0
0,34,0,0.261152,0,0,7083,2
0,87,0,0.002699,0,0,5927,0
0,60,0,0.37014,0,0,4500,0
1,28,4,0.339872,1,3,2803,0
0,55,0,0.264859,0,0,12466,3
0,56,0,0.245597,0,0,14193,0
0,67,0,0.152167,0,0,23000,0
1,52,1,0.496491,2,0,5556,0
1,55,0,0.179328,0,0,9200,0
1,25,0,0.080254,1,1,1731,0
1,39,1,0.661335,0,0,2500,0
0,37,0,0.153956,0,0,3500,1
0,42,0,0.433968,0,0,6776,2
0,52,2,3251,0,0,,0
1,41,1,0.688295,0,0,9200,2
0,61,0,5852,0,0,,0
1,56,0,0.20016,0,0,5000,0
0,51,0,0.209963,0,0,5600,2
0,62,0,0.059536,0,0,26000,0
1,44,0,0.009331,2,0,4500,0
1,24,0,0.315369,0,0,500,0
1,30,1,0.071758,0,1,4333,0
1,54,1,0.317186,1,0,2600,0
0,34,0,0.130178,0,0,4900,0
1,49,0,0.855094,0,0,17500,3
0,23,0,0.037634,0,0,929,0
0,52,0,0.54336,0,0,4600,0
1,50,0,0.199013,1,0,12365,2
0,70,0,787,0,0,,0
0,39,0,0.528118,0,0,4000,4
0,57,1,0.089469,2,0,19000,0
0,39,0,0.409426,0,0,4200,0
1,59,1,1.195444,0,0,4916,3
0,45,0,0.090989,0,0,8000,2
0,80,0,3275,0,0,,0
0,60,0,6.961887,0,0,550,0
1,26,0,0.548825,0,0,1105,0
0,36,1,0.296541,0,0,5000,0
1,31,0,0.019423,3,0,3500,0
1,32,1,0.531096,0,1,2234,1
1,38,1,0.471474,1,0,8500,0
0,44,0,0.407512,0,0,5324,0
1,28,2,3146,0,4,,0
0,50,0,0.336808,0,0,8250,0
1,32,0,449,2,0,,0
0,77,0,0.033193,0,0,5000,0
0,68,0,0.373339,0,0,4440,0
0,48,0,75,0,0,,0
1,50,0,0.272987,0,0,1750,1
0,72,0,81,0,0,,
1,62,1,0.280814,4,1,5800,2
0,59,0,0.297277,0,0,10427,0
0,96,0,0,0,0,,
1,23,0,0.287554,0,0,1630,0
0,56,0,0.330991,0,0,5833,0
0,85,0,0.147521,0,0,1653,0
0,26,0,0.04519,0,0,14250,1
0,39,0,2477,0,0,,3
0,49,0,0,0,0,,3
1,60,0,0.002939,0,0,1700,0
0,37,0,0.271237,0,1,5061,0
0,69,0,0.389299,0,0,12334,0
0,29,0,0.343219,0,0,3000,2
0,59,0,0.442583,0,0,3700,0
0,71,0,2.768892,0,0,2500,0
0,65,1,0.539771,2,0,3230,0
0,52,0,0.228787,0,0,17500,0
0,40,0,0.617386,0,0,18600,2
1,32,6,0.548142,0,1,3416,2
1,28,0,0.026568,0,0,7000,2
0,60,0,0.584095,0,0,4815,0
0,41,1,0.294676,1,0,4000,2
0,61,0,45,0,0,,0
1,43,98,0,98,98,,0
0,45,0,0.192446,0,0,17500,2
0,76,0,358,0,0,,
0,63,0,0.169007,0,0,18726,2
0,36,0,0.160541,2,0,3400,0
0,35,0,0.024093,0,0,10500,0
0,35,0,0.174459,0,1,3186,1
0,36,0,1759,0,0,,0
0,56,0,0.654816,0,0,9000,0
1,38,0,0,0,0,2666,2
0,48,0,0.492298,0,0,6166,0
0,48,0,3408,0,0,,0
1,64,2,3155,0,1,,0
0,33,0,0.023203,0,0,5300,3
0,53,0,0.11368,0,0,6834,0
0,45,0,632,0,0,,0
1,43,0,0.433243,0,0,4066,2
1,67,1,0.239518,0,0,8299,0
0,42,0,0.047994,0,0,7500,1
1,70,0,319,0,0,,0
0,28,0,0.663545,0,0,2775,0
1,40,1,0.011249,0,0,42848,0
0,37,0,0.833974,0,0,2860,3
1,52,0,0.32128,0,0,6000,0
0,31,0,0.218445,0,0,4000,0
1,46,3,0.56136,0,0,4000,3
1,54,0,0.200277,0,0,2166,0
1,36,0,963,0,0,,0
0,38,0,0,0,0,,0
0,41,0,0.535324,0,0,5392,0
0,61,0,710,0,0,,0
0,31,0,0,0,0,3500,0
0,39,0,2854,0,0,,0
0,46,0,3280,0,0,,0
1,44,1,0.185881,0,0,8300,2
1,43,1,0.105114,0,1,4242,3
1,47,6,0.238079,0,2,8975,3
0,50,0,2425,0,0,,1
0,33,0,0.126752,0,0,5064,0
0,47,0,0.415815,0,0,4400,3
0,58,0,0.436693,0,0,8900,0
1,50,2,0.391388,0,0,2600,1
0,59,0,0.168163,0,0,6683,0
0,75,0,0.386557,0,0,6218,0
0,47,0,0.102295,0,0,6666,3
0,69,0,0.058857,0,0,8766,0
0,61,0,0.008869,0,0,7666,0
1,44,1,0.23832,3,0,2118,2
0,67,1,0.714846,0,0,7395,0
1,43,0,1.167356,0,0,4833,0
0,29,0,0.084676,0,0,5833,0
1,47,0,0.005331,2,0,2250,0
1,29,0,11,0,0,0,3
0,62,0,0,0,0,12600,1
0,33,0,0.129774,0,0,5000,0
0,49,0,0.299593,0,0,8100,1
0,57,0,0.28153,0,0,5700,1
0,23,0,0.000833,0,0,1200,0
1,31,0,0.318099,3,0,3850,0
1,62,0,0.141095,0,0,14833,1
0,47,0,5676,0,0,,0
0,39,0,0.339932,0,0,5000,0
1,32,1,0.180624,0,0,2435,0
1,38,1,0.576777,6,3,1575,0
1,44,2,0.627947,0,0,5853,2
0,65,0,133,0,0,,
1,42,0,2644,0,0,,2
1,67,1,1245,0,0,,0
1,45,2,1.256873,0,0,3600,1
0,56,1,0.409606,0,0,4850,2
0,47,0,0.383047,0,0,2500,3
0,58,0,0.259873,0,1,9900,0
1,60,1,0.418301,0,3,2600,0
0,69,0,1.030895,0,0,2200,0
1,46,0,0.43259,0,0,9100,2
0,42,0,0.015831,0,0,6000,3
1,35,0,1.256606,0,0,4200,1
0,68,0,0.318195,0,1,3500,1
1,55,0,0.586872,0,0,8500,0
0,58,0,0.335452,0,0,15417,0
0,75,0,2.891583,0,0,700,0
0,45,0,0.250869,0,0,3164,0
0,49,1,0.252332,0,0,2250,0
1,43,2,0.44561,0,0,8291,1
0,50,0,0.092781,0,0,5000,2
0,60,0,0.259307,0,0,9266,1
0,37,0,127,0,0,,0
0,62,0,2,0,0,,0
0,37,3,0.489981,0,0,15520,0
1,34,0,0.988607,0,0,4300,1
0,63,0,0.012803,0,1,2889,0
0,30,0,0.207676,0,0,3360,0
0,61,0,0.345108,0,0,8350,0
0,37,0,0.448088,0,0,6250,0
0,66,0,0.003999,0,0,3750,0
1,61,1,0.272387,0,0,2936,1
0,68,0,0.127166,0,0,3750,0
0,53,0,2299,0,0,,0
0,29,0,0.234707,0,0,800,0
0,56,0,1064,0,0,,2
0,65,0,0.090478,0,0,4431,0
0,52,0,0.324309,0,0,10600,1
0,54,0,453,0,0,,4
1,61,2,889,0,4,,0
1,40,0,0.388769,0,0,6000,0
1,43,6,0.420949,1,1,7083,3
0,75,0,0.004971,0,0,5833,0
1,72,1,2970,0,0,,1
0,77,0,0.637536,0,0,10000,0
0,43,0,2.458949,0,0,2435,1
0,76,0,0.081402,0,0,5478,0
0,53,0,0.538462,0,0,7500,2
0,68,0,0.150885,0,0,25641,1
1,53,1,1.241515,0,0,5833,1
1,54,1,0.134767,0,2,5438,0
0,65,0,1528,0,0,,0
1,25,0,0.020816,1,0,1200,0
0,36,0,0.778957,0,0,4333,0
0,27,0,0.178151,0,0,2800,0
0,51,0,1943,0,0,,0
1,53,0,1053,6,0,,0
0,75,0,0.001,0,0,5000,0
1,48,3,1.15209,0,0,13800,2
1,84,0,0.158382,0,0,2916,0
1,53,1,0.091206,1,2,4900,0
0,64,2,0.26588,0,0,2880,0
1,47,1,0.648275,0,1,5563,2
0,46,0,0.256474,0,0,10000,3
1,23,0,0.039789,0,0,3417,1
0,44,2,0.344174,0,0,17833,4
0,69,0,1727,0,0,,0
0,54,0,0.25218,0,0,8600,3
0,34,0,0.033791,0,0,2840,0
0,69,0,0.486896,0,0,6600,0
0,37,1,1136,0,0,,2
0,32,0,632,0,0,,0
0,71,0,0.161071,1,0,5003,0
0,47,0,0.247072,0,0,7256,3
0,31,0,0,0,0,3710,3
0,84,0,0.434522,0,0,3000,0
0,66,0,0.121588,0,0,10000,0
0,47,0,0.394326,0,0,8000,0
0,90,0,0.007094,0,0,3100,0
0,52,0,0.530095,0,1,5166,2
1,31,2,0.222364,4,1,6250,0
1,47,0,0.139323,10,0,3516,2
0,42,3,0.78766,0,0,5542,3
0,77,0,0.0048,0,0,4999,0
0,48,0,2346,0,0,,4
0,36,0,0.259774,0,0,10000,2
0,76,0,1603,0,0,,0
0,44,1,0.778276,0,0,3120,2
0,44,0,2731,0,0,,0
0,66,0,0.230506,0,0,5834,0
0,67,0,0.11784,0,0,19500,0
0,48,1,1292,0,0,,
0,40,0,256,0,0,,0
0,74,0,0.249685,0,0,5558,1
0,36,0,1.034593,0,0,5000,0
1,46,1,0.224847,4,1,8000,2
1,33,0,0.277574,0,1,3000,0
1,66,1,0.196975,1,0,9452,0
0,74,0,0.519323,0,0,3130,0
1,45,0,0.092575,4,6,5400,1
0,24,1,503,0,0,,0
0,31,0,421,0,0,,0
0,69,0,0.290085,0,0,7452,0
1,43,5,0.525125,2,2,3004,2
0,64,0,0.001415,0,0,17666,0
0,42,1,0.2734,0,0,8920,2
0,46,0,0.532657,0,0,8083,0
0,71,0,722,0,0,,
0,44,0,0.181853,0,0,2600,0
1,28,0,0.233851,1,0,2770,0
0,40,0,0.315595,0,0,3250,0
0,52,2,0.32924,0,0,10666,0
0,54,0,0.75203,0,0,1600,1
0,39,0,0.265822,0,0,10333,1
1,30,1,0.988755,1,2,2400,0
0,75,0,44,0,0,,0
1,36,1,435,2,1,,0
0,22,0,0.009159,0,0,1200,0
1,46,3,0.502533,0,0,3750,4
0,62,0,0.107133,0,0,10500,0
0,28,0,0.337183,0,0,2250,0
1,49,98,0,98,98,,0
1,43,1,0.210855,0,0,5600,0
0,54,0,0.145685,0,0,10000,0
0,31,0,0.163934,0,0,2500,0
1,57,3,0.499349,1,0,6916,0
0,40,0,0.496867,0,0,7500,3
0,47,0,0.546363,0,0,4000,0
1,32,5,1618,0,0,,
0,36,0,0.045465,0,0,4200,0
0,44,0,0.897001,0,0,3834,2
0,65,0,3225,0,0,,0
0,44,0,5587,0,0,0,0
0,41,1,0.17435,2,3,3882,1
1,43,0,0.029406,0,0,5100,0
1,65,0,0.555556,0,0,1133,0
0,61,0,205,0,0,,0
0,44,0,126,0,0,,
1,43,0,0.216957,0,0,2700,0
1,41,4,0.515567,0,2,3500,3
0,42,0,7582,0,0,,0
1,28,0,0.011997,1,0,4000,0
0,65,0,2,0,0,,0
0,53,0,2025,0,0,,0
0,45,0,0.611146,0,0,6333,1
1,30,0,0.006998,1,1,3000,0
0,72,0,0.088647,0,0,4500,1
0,45,0,0.3661,0,0,9592,0
0,32,0,0.523159,0,0,3000,1
0,62,1,2342,0,0,,0
0,33,0,0.087005,3,1,2700,0
0,40,1,1.091498,0,0,8032,2
0,48,0,0.573729,0,0,3166,2
0,63,1,0.64996,0,0,15083,1
1,46,0,0.21533,0,0,5400,1
0,40,0,0.398797,0,0,4322,2
1,39,0,0.232807,0,0,6833,1
1,27,0,207,0,0,0,0
1,30,0,0.039973,0,0,1500,0
0,43,0,0.646038,0,0,5299,2
1,61,4,1.962979,1,0,6833,0
1,42,0,0.175853,0,1,8000,3
0,36,0,0.24372,0,0,8000,2
0,43,0,0.187185,0,0,12500,2
1,60,3,0.295894,4,1,5795,0
0,46,0,0.392194,0,0,7916,0
0,53,1,0.427545,0,1,2366,1
0,64,0,53,0,0,,0
0,83,0,0.009221,0,0,9000,0
0,38,1,0.129429,0,0,4148,0
0,63,1,3333,0,0,,0
0,55,0,2076,0,0,,0
0,33,0,0.065878,0,0,1775,0
0,65,0,0.001028,0,0,5833,0
0,54,0,0.249948,0,0,4800,3
0,63,0,4400,0,0,,0
1,38,1,2501,0,0,,0
0,58,0,2517,0,0,,1
1,29,0,0.0396,1,0,2600,1
1,46,1,0.118373,4,2,12485,3
0,60,0,0.103536,0,0,11000,0
1,66,0,0.02332,0,0,1800,0
1,65,0,1.23481,0,0,2550,0
0,59,0,0.140302,0,0,16770,0
0,55,0,0.566357,0,0,4083,2
1,41,0,0.027459,2,0,3750,1
0,62,0,0.000858,0,0,10485,0
1,57,2,0.446727,1,1,3650,2
0,68,0,1.225472,0,0,2700,0
0,50,0,0.372659,0,0,4644,0
0,59,0,74,0,0,1,0
0,80,0,30,0,0,,0
0,53,0,0.269643,0,0,8310,1
0,58,0,0.245817,0,0,8664,0
0,49,0,0.310248,0,0,6800,2
0,52,0,0.245873,0,0,20900,2
1,24,0,94,1,4,,0
1,34,1,1.050271,0,0,3500,1
0,58,0,0.825087,0,0,2000,0
0,84,0,0.001834,0,0,4360,0
0,72,0,9,0,0,,
0,64,0,0.906005,1,0,1531,0
0,71,0,0.053209,0,0,3100,0
1,33,1,0.477926,0,0,6500,1
0,58,0,0.207246,0,0,8583,0
1,33,0,0.808064,0,0,4240,2
1,37,4,0.313172,3,2,4000,3
0,68,1,0.323515,0,0,4209,0
1,50,0,0.258435,0,0,4000,0
0,64,0,0.682339,0,0,11250,1
0,67,0,0.512442,0,0,7916,1
0,55,0,3286,0,0,,2
0,26,0,0.235895,0,0,2250,0
1,85,1,784,0,0,,0
1,40,2,5656,0,1,,0
0,80,0,0.04546,0,0,7852,0
0,33,0,0.453455,0,0,4833,0
0,63,0,40,0,0,,
0,34,1,0.091191,0,0,5800,4
1,32,1,0.176951,0,0,1960,0
1,65,1,0.404399,1,0,4000,0
1,44,1,0.432684,0,0,6112,0
0,62,0,1862,0,0,,0
0,54,0,3037,0,0,,0
0,56,0,0.493224,0,0,4500,2
1,40,0,789,8,0,,0
0,68,0,1.30621,0,0,1400,0
0,70,0,0.234127,0,0,8614,1
1,34,0,0.425618,0,0,7400,1
1,71,1,0.02863,0,0,11700,0
0,33,1,0.474167,0,0,7083,0
0,60,0,0.362031,0,0,8548,1
0,86,0,0.058471,0,0,2667,0
0,51,0,3431,0,0,,0
0,38,0,0.3752,0,0,8120,3
0,60,0,0.615769,0,0,7000,0
0,46,0,0.257574,0,0,10528,3
0,43,0,0.58966,0,0,4583,1
1,58,4,0.3623,1,0,6800,0
0,38,0,0.162473,0,0,2344,0
1,33,0,0.205322,0,0,9657,2
1,27,2,0.215069,0,2,4100,0
0,29,0,0.441619,0,0,4050,0
0,42,0,0.274789,0,0,4850,3
1,48,1,1196,0,1,,0
0,33,0,0.037804,0,0,6083,0
1,32,0,0.066583,0,0,2402,0
0,67,0,1316,0,0,,
0,24,0,0,0,0,1,0
0,35,0,0.486962,0,0,6250,0
0,86,1,0.681953,0,0,6083,0
0,34,0,0.428154,0,0,7536,4
1,31,0,0,0,0,,
0,66,0,0.605998,0,0,2400,0
1,53,7,0.524424,0,1,5424,4
0,55,0,0.18035,0,0,3775,0
0,52,0,0.586083,0,0,5000,1
0,71,0,0.271514,0,0,15954,0
0,26,0,190,1,0,0,2
0,66,0,76,0,0,,0
0,52,0,0.52689,0,0,6600,0
1,38,0,0.194222,3,1,3876,0
1,50,1,0.7808,3,0,3749,0
1,52,1,0.235225,0,1,3383,0
0,69,0,0.054412,0,0,12000,0
0,55,0,0.312343,0,0,10750,3
0,45,0,0.213291,0,0,4453,1
0,52,0,0.72797,0,0,4300,1
0,74,0,2.848921,0,0,416,0
1,28,1,3825,0,0,,0
0,47,0,1718,0,0,,1
0,28,0,253,0,0,,
0,48,2,0.209237,1,1,6083,2
0,42,0,0.334064,0,0,7300,4
1,67,0,94,2,2,,
0,55,0,0.193305,0,0,8333,1
1,47,0,0.03812,0,0,8000,1
1,52,0,0.292783,0,0,7800,0
0,32,0,0.426087,0,0,2184,1
1,42,1,0.792491,0,0,4500,0
0,60,1,0.595488,0,0,10283,2
0,42,0,0.242663,0,0,12164,3
0,53,0,0.145052,1,0,18875,1
0,56,0,0.36234,0,0,4768,1
0,62,0,1565,0,0,,0
1,32,2,0.816592,1,1,2000,0
0,64,0,0.393483,0,0,8500,5
0,40,0,0.317622,0,0,5600,0
0,59,1,0.70285,0,0,6070,0
1,28,0,0.066622,2,0,1500,0
0,49,0,0.482588,0,0,4852,1
0,44,0,0.010154,0,0,3840,4
1,49,2,0.644831,0,0,7708,3
0,50,0,0.272396,0,0,17000,1
0,52,0,0.138503,0,0,16208,0
1,52,2,0.955113,0,0,2160,0
0,53,0,0.137946,0,0,9220,0
0,42,0,0.399103,0,0,5797,1
0,38,0,2224,0,0,,0
1,60,0,0,0,0,9916,0
0,60,0,50,0,0,,0
0,42,0,0.564644,0,0,5916,2
0,43,0,0.556736,0,0,5833,1
0,56,0,123,0,0,,0
1,42,98,0,98,98,,0
0,54,0,0.412517,0,0,5000,0
1,44,1,0.464636,2,1,2855,1
1,60,0,3653,0,0,,0
1,56,0,0.831195,1,1,3974,0
1,48,1,1900,0,2,,0
0,40,0,0.756444,0,0,6400,2
0,78,0,0.025617,0,0,10500,0
0,60,0,0.227373,0,0,7700,1
0,47,0,0.418096,0,0,9150,0
0,81,0,2.095238,0,0,545,0
0,43,0,1422,0,0,,0
0,50,0,0.496567,0,0,15000,3
0,28,0,0.13639,0,0,1700,0
0,55,0,0.376483,0,0,12050,0
0,72,0,0.008738,0,0,4920,0
0,63,0,0.126042,0,0,16200,0
1,39,3,0.313985,0,0,7700,0
1,43,1,0.548632,0,0,14249,2
0,67,0,0.376906,0,0,7083,0
0,61,0,0.235198,0,0,16500,0
0,62,0,0.004127,0,0,5330,1
1,38,0,1097,0,0,,0
1,45,1,0.325941,0,0,5816,2
0,27,0,0.330393,0,0,5668,0
0,65,0,0.227014,0,0,9483,3
1,49,5,0.495696,1,0,3600,0
1,25,1,0.02234,0,0,1700,0
0,23,0,0.198865,0,0,3700,0
0,32,0,0,0,0,,0
0,44,0,0.414047,0,0,5153,1
1,54,1,0.26057,0,0,3050,0
1,47,2,0.313125,5,1,4700,3
0,32,1,0.189376,0,1,4197,0
0,40,0,502,0,0,,0
1,56,0,0.65489,0,0,10500,1
0,25,1,0.037757,0,0,1800,0
0,60,0,5052,0,0,,0
0,46,0,0.293101,0,0,7000,2
0,56,0,5013,0,0,,2
1,41,1,71,2,1,,4
0,31,2,0.376578,2,3,8000,1
1,57,3,0.626533,0,0,2200,0
0,40,0,0.091939,0,0,1500,2
0,24,0,0.064677,0,0,200,0
1,43,4,0.445901,0,1,4500,0
1,80,2,1255,0,1,,0
0,62,0,0.51527,0,0,16666,1
1,29,1,534,2,0,,0
0,58,0,0.357828,0,0,3333,0
0,39,0,0.357201,0,0,3700,5
0,51,0,1.1444,0,0,5740,5
0,72,0,0.151962,0,0,4000,1
1,32,0,0.12097,0,0,4000,0
1,25,0,0.209399,0,0,1680,0
0,80,0,0,0,0,,0
0,78,0,0.554978,0,0,2500,0
0,42,0,0.410489,0,0,5300,3
0,67,0,3937,0,0,,0
0,62,0,0.312981,0,0,11300,2
1,49,2,0.154886,0,0,12350,0
0,50,0,0.370896,0,0,7400,0
1,49,0,0.111774,0,0,6700,1
0,49,0,0.378926,0,0,7003,4
1,59,1,0.24119,0,0,4000,0
1,67,1,3834,0,0,,0
0,49,0,0.387244,0,0,10300,0
1,33,1,0.360863,0,0,1900,0
1,32,0,0.372892,3,0,1600,0
1,62,0,0.66578,0,0,9400,2
1,48,1,0.342237,0,0,7000,0
0,76,0,120,0,0,,0
0,57,0,0.10106,0,0,27082,2
0,31,0,0.692523,0,0,2500,1
0,72,1,0.192567,0,0,12000,0
1,29,0,431,0,0,,0
0,59,2,0.024908,0,0,3532,1
0,47,0,3644,0,0,,
0,45,0,3371,0,0,,0
1,62,3,0.182462,3,1,4800,0
0,30,0,0.249411,0,0,4666,0
0,45,0,0.784576,0,0,3513,0
0,78,0,0.286635,0,0,9000,0
0,72,0,0.020912,0,0,2390,0
0,39,0,0.872586,0,0,5540,1
1,62,1,0.506017,0,1,5400,0
0,32,0,0.059581,0,0,7300,3
0,40,0,0.371182,0,0,3830,0
1,29,1,0.614312,0,0,1648,1
1,55,1,430,2,1,,0
0,58,1,601,0,1,,0
0,28,0,0.231111,0,0,4049,1
1,36,0,0.478634,0,0,10600,1
0,78,0,0.222752,0,0,6504,1
1,35,6,0.26669,3,0,2800,0
0,60,2,0.370655,0,0,8314,2
0,50,0,0.128773,0,0,8083,1
0,77,0,1598,0,0,,1
0,34,0,172,0,0,,3
0,81,0,145,0,0,,0
0,55,2,5366,0,0,,1
1,49,0,0.229145,0,0,14300,3
1,25,0,0.144663,2,1,3400,0
0,64,0,0.399572,0,0,5600,0
1,32,1,0.195378,2,2,3807,0
0,71,0,0.252296,0,0,1850,0
0,61,0,2843,0,0,,0
0,70,0,0,0,0,,0
1,49,0,1021,3,0,,0
1,27,1,470,0,2,,0
0,55,0,0.143623,0,0,5966,0
0,49,0,3138,0,0,,0
1,31,0,0.00125,0,0,4000,0
0,75,0,0.003589,0,0,3900,0
1,44,1,3972,2,0,,0
0,69,0,0.881277,0,0,3444,1
0,72,0,0.657854,0,0,4500,0
0,39,0,0.280928,0,0,4954,3
0,54,0,0.272967,0,0,3417,1
1,35,0,0.990574,0,0,3500,1
0,53,2,0.316835,0,0,14000,1
0,72,0,0.084326,0,0,12000,0
0,44,1,0.205363,0,1,4250,0
0,72,0,0.313398,0,0,5500,0
1,58,3,0.098159,2,4,17654,0
0,61,0,0.267933,0,0,4000,0
0,47,0,0.484841,0,0,12500,2
0,32,0,0.167341,0,0,7666,3
0,30,1,0.168773,0,0,6250,0
1,33,1,0.380696,1,0,5200,1
0,42,0,0.214448,0,0,4401,1
0,48,3,193,0,0,,0
0,78,0,0.728311,0,0,7007,0
0,36,0,0.827543,0,0,4000,2
0,54,0,496,0,0,,0
1,48,2,0.244865,0,0,14166,3
0,48,0,0.358214,0,0,3000,1
0,78,0,0.110377,0,0,4239,0
1,58,0,0.251961,0,0,2166,0
1,36,1,0.460648,0,1,7000,1
0,51,0,0.03053,0,0,1866,2
1,61,0,0.10991,0,0,3238,0
1,44,0,0.356529,0,0,5000,0
0,58,0,0.383796,0,0,15958,0
0,58,0,5538,0,0,,1
0,66,1,69,0,0,,
0,59,0,0.005581,0,0,9495,0
0,48,0,0.797572,0,0,14414,3
0,49,0,0.071375,0,0,6626,1
1,48,1,0.572414,0,0,3624,4
0,35,0,0.458863,0,0,4800,1
0,43,1,0.136569,0,1,7065,3
1,58,0,0,0,0,11000,0
1,31,0,0.193083,1,1,6100,2
0,62,1,0.525354,1,0,7000,0
0,60,3,5508,0,0,,4
0,57,0,0.149013,0,0,7750,0
1,40,0,0.195698,0,0,3300,1
1,24,0,0.049977,0,0,2200,0
0,41,0,0.206541,0,0,4463,1
0,60,0,0.4026,0,0,6000,0
0,59,0,0.003142,0,0,7000,2
1,53,0,0.007707,0,0,4800,3
1,37,0,0.814481,0,0,2996,1
0,60,0,0.007803,0,0,4100,0
1,64,0,0.011356,2,0,2905,0
0,60,0,0.069406,0,0,2895,1
0,71,0,5,0,0,,
